subscription_key,customer_key,term_type,opened_date,register_quantity,register_status,register_status_date
S03892,C03544,annual,2025-05-28,1,active,2025-05-28
S03893,C03545,annual,2025-07-11,9,active,2025-07-11
S03894,C03545,monthly,2025-12-18,2,active,2025-12-18
S03895,C03546,annual,2024-08-17,3,active,2024-08-17
S03896,C03547,monthly,2025-03-26,1,active,2025-03-26
S03897,C03548,monthly,2025-03-12,27,active,2025-03-12
S03898,C03549,annual,2025-01-29,0,cancelled,2025-07-31
S03899,C03550,monthly,2025-04-07,5,active,2025-04-07
S03900,C03551,annual,2025-07-21,3,active,2025-07-21
S03901,C03552,annual,2025-11-08,3,active,2025-11-08
S03902,C03553,annual,2026-02-17,23,active,2026-02-17
S03903,C03554,annual,2025-09-07,9,active,2025-09-07
S03904,C03555,monthly,2024-09-14,4,active,2024-09-14
S03905,C03555,annual,2025-12-02,4,active,2025-12-02
S03906,C03556,annual,2024-12-19,4,active,2024-12-19
S03907,C03557,monthly,2024-10-12,6,active,2024-10-12
S03908,C03558,monthly,2024-08-18,10,active,2024-08-18
S03909,C03559,annual,2025-10-30,3,active,2025-10-30
S03910,C03560,annual,2026-06-06,55,active,2026-06-06
S03911,C03561,monthly,2025-01-06,22,active,2025-01-06
S03912,C03561,annual,2025-07-20,16,active,2025-07-20
S03913,C03562,monthly,2026-05-22,164,active,2026-05-22
S03914,C03562,monthly,2026-06-23,461,active,2026-06-23
S03915,C03563,monthly,2025-06-10,0,cancelled,2025-09-04
S03916,C03564,annual,2025-10-19,37,active,2025-10-19
S03917,C03565,monthly,2026-06-13,23,active,2026-06-13
S03918,C03566,annual,2025-02-08,6,active,2025-02-08
S03919,C03567,annual,2026-04-08,8,active,2026-04-08
S03920,C03568,annual,2025-04-02,4,active,2025-04-02
S03921,C03568,annual,2026-02-04,10,active,2026-02-04
S03922,C03569,annual,2025-05-06,25,active,2025-05-06
S03923,C03570,annual,2026-03-31,12,active,2026-03-31
S03924,C03571,monthly,2025-07-11,22,active,2025-07-11
S03925,C03572,annual,2024-07-06,4,active,2024-07-06
S03926,C03573,monthly,2025-05-21,2,active,2025-05-21
S03927,C03574,annual,2025-03-29,2,active,2025-03-29
S03928,C03575,annual,2024-09-29,913,active,2024-09-29
S03929,C03576,monthly,2026-02-18,80,active,2026-02-18
S03930,C03577,annual,2026-03-22,9,active,2026-03-22
S03931,C03578,annual,2026-01-21,10,active,2026-01-21
S03932,C03579,monthly,2025-04-06,11,active,2025-04-06
S03933,C03580,annual,2025-02-01,5,active,2025-02-01
S03934,C03581,annual,2024-11-25,3,active,2024-11-25
S03935,C03582,monthly,2026-02-15,36,active,2026-02-15
S03936,C03583,monthly,2025-08-28,18,active,2025-08-28
S03937,C03583,monthly,2026-04-19,40,active,2026-04-19
S03938,C03584,annual,2025-10-01,11,active,2025-10-01
S03939,C03585,monthly,2025-06-01,25,active,2025-06-01
S03940,C03586,annual,2024-11-04,2,active,2024-11-04
S03941,C03587,annual,2024-10-19,3,active,2024-10-19
S03942,C03588,annual,2025-06-07,60,active,2025-06-07
S03943,C03589,annual,2026-01-30,6,active,2026-01-30
S03944,C03590,monthly,2025-08-14,0,cancelled,2026-03-25
S03945,C03590,annual,2026-01-20,10,active,2026-01-20
S03946,C03591,annual,2024-08-09,13,active,2024-08-09
S03947,C03592,monthly,2026-01-13,10,active,2026-01-13
S03948,C03593,annual,2025-07-08,10,active,2025-07-08
S03949,C03594,annual,2026-01-11,13,active,2026-01-11
S03950,C03595,annual,2024-10-15,3,active,2024-10-15
S03951,C03596,annual,2025-11-23,5,active,2025-11-23
S03952,C03597,annual,2024-10-09,7,active,2024-10-09
S03953,C03598,monthly,2025-10-15,3,active,2025-10-15
S03954,C03599,annual,2024-11-08,0,cancelled,2026-02-13
S03955,C03600,monthly,2024-11-08,40,active,2024-11-08
S03956,C03601,annual,2025-07-18,3,active,2025-07-18
S03957,C03601,annual,2025-08-19,0,cancelled,2026-03-31
S03958,C03602,monthly,2024-12-06,19,active,2024-12-06
S03959,C03603,monthly,2024-08-01,31,active,2024-08-01
S03960,C03604,annual,2026-03-03,1,active,2026-03-03
S03961,C03605,monthly,2024-10-08,0,cancelled,2026-04-22
S03962,C03606,annual,2024-07-17,0,cancelled,2025-12-13
S03963,C03607,annual,2025-07-24,5,active,2025-07-24
S03964,C03608,monthly,2025-03-05,1,active,2025-03-05
S03965,C03609,annual,2024-08-24,40,active,2024-08-24
S03966,C03610,monthly,2025-03-06,2,active,2025-03-06
S03967,C03611,annual,2025-11-16,18,active,2025-11-16
S03968,C03612,monthly,2025-06-25,3,active,2025-06-25
S03969,C03613,monthly,2026-02-26,4,active,2026-02-26
S03970,C03614,annual,2025-03-06,0,cancelled,2026-06-09
S03971,C03615,annual,2025-06-13,9,active,2025-06-13
S03972,C03616,monthly,2025-12-14,19,active,2025-12-14
S03973,C03617,annual,2025-12-29,9,active,2025-12-29
S03974,C03618,monthly,2024-12-05,25,active,2024-12-05
S03975,C03619,annual,2025-07-17,3,active,2025-07-17
S03976,C03620,annual,2025-10-24,3,active,2025-10-24
S03977,C03621,monthly,2025-02-05,0,cancelled,2025-07-30
S03978,C03621,monthly,2026-06-07,5,active,2026-06-07
S03979,C03622,annual,2026-01-28,392,active,2026-01-28
S03980,C03623,monthly,2024-12-14,12,active,2024-12-14
S03981,C03624,annual,2024-08-03,10,active,2024-08-03
S03982,C03625,annual,2025-06-18,122,active,2025-06-18
S03983,C03626,annual,2024-10-04,17,active,2024-10-04
S03984,C03627,annual,2025-12-04,7,active,2025-12-04
S03985,C03628,annual,2025-06-18,7,active,2025-06-18
S03986,C03629,monthly,2026-01-09,18,active,2026-01-09
S03987,C03630,annual,2024-12-06,7,active,2024-12-06
S03988,C03631,monthly,2025-02-05,24,active,2025-02-05
S03989,C03631,monthly,2025-03-28,0,cancelled,2026-01-20
S03990,C03632,monthly,2026-02-05,8,active,2026-02-05
S03991,C03633,annual,2025-06-28,32,active,2025-06-28
S03992,C03634,annual,2026-02-16,6,active,2026-02-16
S03993,C03635,monthly,2024-10-20,18,active,2024-10-20
S03994,C03636,monthly,2025-10-24,4,active,2025-10-24
S03995,C03637,monthly,2026-02-16,8,active,2026-02-16
S03996,C03638,monthly,2024-08-10,9,active,2024-08-10
S03997,C03639,monthly,2024-12-22,2,active,2024-12-22
S03998,C03640,monthly,2024-11-30,4,active,2024-11-30
S03999,C03641,annual,2024-09-24,7,active,2024-09-24
S04000,C03642,annual,2024-12-13,7,active,2024-12-13
S04001,C03643,monthly,2025-06-01,4,active,2025-06-01
S04002,C03644,monthly,2024-11-13,0,cancelled,2026-06-19
S04003,C03645,annual,2026-04-27,5,active,2026-04-27
S04004,C03646,monthly,2026-03-13,2,active,2026-03-13
S04005,C03647,annual,2025-08-21,3,active,2025-08-21
S04006,C03648,annual,2026-05-22,15,active,2026-05-22
S04007,C03649,annual,2026-04-08,6,active,2026-04-08
S04008,C03650,monthly,2024-09-12,8,active,2024-09-12
S04009,C03651,annual,2025-08-09,15,active,2025-08-09
S04010,C03652,annual,2024-07-01,1,active,2024-07-01
S04011,C03653,monthly,2025-09-10,10,active,2025-09-10
S04012,C03654,monthly,2025-12-17,25,active,2025-12-17
S04013,C03655,annual,2024-11-13,1,active,2024-11-13
S04014,C03656,monthly,2025-03-25,7,active,2025-03-25
S04015,C03657,annual,2025-11-04,9,active,2025-11-04
S04016,C03658,annual,2025-03-21,7,active,2025-03-21
S04017,C03659,annual,2025-05-06,25,active,2025-05-06
S04018,C03660,monthly,2024-08-05,6,active,2024-08-05
S04019,C03661,monthly,2024-10-31,2,active,2024-10-31
S04020,C03662,annual,2025-07-28,6,active,2025-07-28
S04021,C03663,annual,2024-09-13,11,active,2024-09-13
S04022,C03664,monthly,2025-06-01,1,active,2025-06-01
S04023,C03665,annual,2026-03-27,16,active,2026-03-27
S04024,C03666,monthly,2024-08-13,16,active,2024-08-13
S04025,C03667,annual,2024-09-11,0,cancelled,2026-04-27
S04026,C03668,monthly,2025-07-03,11,active,2025-07-03
S04027,C03668,annual,2026-05-07,9,active,2026-05-07
S04028,C03669,annual,2024-08-12,3,active,2024-08-12
S04029,C03670,annual,2024-07-18,0,cancelled,2025-03-24
S04030,C03671,monthly,2026-04-24,51,active,2026-04-24
S04031,C03672,annual,2026-03-21,28,active,2026-03-21
S04032,C03673,monthly,2024-12-07,1,active,2024-12-07
S04033,C03674,monthly,2025-07-03,0,cancelled,2026-03-02
S04034,C03675,annual,2025-03-19,16,active,2025-03-19
S04035,C03676,monthly,2026-06-10,13,active,2026-06-10
S04036,C03677,monthly,2026-05-25,33,active,2026-05-25
S04037,C03678,annual,2025-03-15,6,active,2025-03-15
S04038,C03679,annual,2024-09-11,0,cancelled,2024-10-27
S04039,C03680,annual,2025-07-24,4,active,2025-07-24
S04040,C03681,annual,2025-08-27,5,active,2025-08-27
S04041,C03682,monthly,2026-06-20,19,active,2026-06-20
S04042,C03683,monthly,2026-02-10,11,active,2026-02-10
S04043,C03684,annual,2026-02-26,335,active,2026-02-26
S04044,C03685,annual,2024-11-22,56,active,2024-11-22
S04045,C03686,monthly,2026-04-05,211,active,2026-04-05
S04046,C03687,monthly,2026-01-14,22,active,2026-01-14
S04047,C03688,monthly,2025-10-03,7,active,2025-10-03
S04048,C03689,monthly,2025-01-12,5,active,2025-01-12
S04049,C03690,monthly,2025-07-30,4,active,2025-07-30
S04050,C03691,annual,2026-05-19,6,active,2026-05-19
S04051,C03692,monthly,2024-08-07,14,active,2024-08-07
S04052,C03693,annual,2026-03-17,341,active,2026-03-17
S04053,C03694,annual,2026-03-03,6,active,2026-03-03
S04054,C03695,monthly,2025-08-06,169,active,2025-08-06
S04055,C03695,annual,2026-03-10,169,active,2026-03-10
S04056,C03696,monthly,2025-03-10,307,active,2025-03-10
S04057,C03697,annual,2024-12-21,22,active,2024-12-21
S04058,C03698,annual,2025-09-11,5,active,2025-09-11
S04059,C03699,annual,2025-07-01,12,active,2025-07-01
S04060,C03700,annual,2025-02-27,5,active,2025-02-27
S04061,C03701,monthly,2025-03-28,5,active,2025-03-28
S04062,C03702,annual,2026-01-17,8,active,2026-01-17
S04063,C03702,annual,2026-05-27,4,active,2026-05-27
S04064,C03703,annual,2026-02-03,3,active,2026-02-03
S04065,C03704,annual,2026-05-03,11,active,2026-05-03
S04066,C03705,monthly,2025-08-27,4,active,2025-08-27
S04067,C03706,annual,2025-05-09,21,active,2025-05-09
S04068,C03707,annual,2025-06-29,0,cancelled,2025-10-11
S04069,C03708,monthly,2024-12-18,2,active,2024-12-18
S04070,C03709,annual,2026-04-14,9,active,2026-04-14
S04071,C03710,monthly,2024-10-26,12,active,2024-10-26
S04072,C03711,monthly,2025-07-21,13,active,2025-07-21
S04073,C03712,annual,2026-04-21,7,active,2026-04-21
S04074,C03712,monthly,2026-06-16,5,active,2026-06-16
S04075,C03713,annual,2025-11-29,65,active,2025-11-29
S04076,C03713,annual,2026-04-19,13,active,2026-04-19
S04077,C03714,monthly,2025-07-04,7,active,2025-07-04
S04078,C03715,annual,2026-05-15,8,active,2026-05-15
S04079,C03716,annual,2025-03-24,5,active,2025-03-24
S04080,C03717,annual,2026-02-11,3,active,2026-02-11
S04081,C03718,annual,2024-10-20,0,cancelled,2025-08-25
S04082,C03719,monthly,2024-10-18,0,cancelled,2025-05-04
S04083,C03719,annual,2026-05-25,9,active,2026-05-25
S04084,C03720,annual,2026-04-18,10,active,2026-04-18
S04085,C03721,annual,2025-12-28,3,active,2025-12-28
S04086,C03722,annual,2025-11-23,5,active,2025-11-23
S04087,C03723,annual,2025-08-27,35,active,2025-08-27
S04088,C03724,annual,2025-06-15,10,active,2025-06-15
S04089,C03725,annual,2026-05-15,10,active,2026-05-15
S04090,C03726,annual,2025-06-24,2,active,2025-06-24
S04091,C03727,monthly,2025-04-03,0,cancelled,2025-07-23
S04092,C03728,monthly,2025-07-13,3,active,2025-07-13
S04093,C03729,annual,2026-02-16,8,active,2026-02-16
S04094,C03730,annual,2024-12-08,12,active,2024-12-08
S04095,C03731,monthly,2025-09-07,3,active,2025-09-07
S04096,C03732,annual,2025-04-20,5,active,2025-04-20
S04097,C03733,monthly,2024-09-19,20,active,2024-09-19
S04098,C03734,monthly,2026-04-03,13,active,2026-04-03
S04099,C03735,monthly,2024-09-04,7,active,2024-09-04
S04100,C03736,monthly,2024-08-07,2,active,2024-08-07
S04101,C03737,monthly,2025-07-06,27,active,2025-07-06
S04102,C03738,annual,2025-05-10,3,active,2025-05-10
S04103,C03739,monthly,2026-01-20,4,active,2026-01-20
S04104,C03740,annual,2024-07-06,34,active,2024-07-06
S04105,C03741,monthly,2024-10-14,2,active,2024-10-14
S04106,C03742,annual,2026-01-14,4,active,2026-01-14
S04107,C03743,annual,2025-03-21,0,cancelled,2025-03-28
S04108,C03744,annual,2024-07-26,11,active,2024-07-26
S04109,C03745,annual,2025-03-25,14,active,2025-03-25
S04110,C03746,annual,2024-12-28,55,active,2024-12-28
S04111,C03746,monthly,2025-02-20,0,cancelled,2026-02-16
S04112,C03747,monthly,2026-01-07,5,active,2026-01-07
S04113,C03748,annual,2025-08-15,13,active,2025-08-15
S04114,C03749,annual,2026-04-15,7,active,2026-04-15
S04115,C03750,annual,2025-07-11,14,active,2025-07-11
S04116,C03751,annual,2026-06-29,11,active,2026-06-29
S04117,C03752,annual,2026-01-24,54,active,2026-01-24
S04118,C03753,monthly,2026-03-27,6,active,2026-03-27
S04119,C03753,monthly,2026-05-08,10,active,2026-05-08
S04120,C03754,monthly,2026-02-07,10,active,2026-02-07
S04121,C03755,monthly,2024-12-31,0,cancelled,2026-05-13
S04122,C03756,annual,2025-07-27,7,active,2025-07-27
S04123,C03757,annual,2025-11-21,31,active,2025-11-21
S04124,C03758,annual,2024-12-05,9,active,2024-12-05
S04125,C03759,monthly,2026-06-21,1,active,2026-06-21
S04126,C03760,monthly,2024-12-01,11,active,2024-12-01
S04127,C03761,monthly,2024-12-06,29,active,2024-12-06
S04128,C03762,annual,2025-11-24,2,active,2025-11-24
S04129,C03763,annual,2026-02-12,2,active,2026-02-12
S04130,C03764,monthly,2026-03-16,3,active,2026-03-16
S04131,C03764,annual,2026-06-30,1,active,2026-06-30
S04132,C03765,monthly,2026-05-19,12,active,2026-05-19
S04133,C03766,annual,2024-09-23,2,active,2024-09-23
S04134,C03767,monthly,2025-02-25,0,cancelled,2026-05-28
S04135,C03768,annual,2025-05-28,1323,active,2025-05-28
S04136,C03769,monthly,2025-03-04,0,cancelled,2026-02-27
S04137,C03770,monthly,2026-04-10,7,active,2026-04-10
S04138,C03771,annual,2026-03-28,2,active,2026-03-28
S04139,C03772,monthly,2024-12-09,10,active,2024-12-09
S04140,C03773,monthly,2025-02-06,3,active,2025-02-06
S04141,C03774,monthly,2025-11-09,0,cancelled,2025-11-17
S04142,C03775,monthly,2026-02-14,6,active,2026-02-14
S04143,C03776,monthly,2025-02-08,5,active,2025-02-08
S04144,C03777,annual,2024-08-19,0,cancelled,2026-04-26
S04145,C03778,annual,2026-06-18,13,active,2026-06-18
S04146,C03779,monthly,2025-02-27,27,active,2025-02-27
S04147,C03780,annual,2026-06-08,6,active,2026-06-08
S04148,C03781,annual,2025-08-23,13,active,2025-08-23
S04149,C03782,monthly,2026-02-01,12,active,2026-02-01
S04150,C03782,monthly,2026-04-08,33,active,2026-04-08
S04151,C03783,annual,2025-09-24,3,active,2025-09-24
S04152,C03784,annual,2026-02-23,6,active,2026-02-23
S04153,C03785,monthly,2024-08-22,11,active,2024-08-22
S04154,C03786,monthly,2025-01-28,25,active,2025-01-28
S04155,C03787,annual,2025-05-31,3,active,2025-05-31
S04156,C03788,annual,2024-07-02,5,active,2024-07-02
S04157,C03789,monthly,2025-07-28,33,active,2025-07-28
S04158,C03790,annual,2025-01-02,1,active,2025-01-02
S04159,C03791,annual,2024-10-06,0,cancelled,2025-02-08
S04160,C03792,monthly,2026-04-18,16,active,2026-04-18
S04161,C03793,annual,2026-03-06,6,active,2026-03-06
S04162,C03794,annual,2025-04-05,9,active,2025-04-05
S04163,C03794,monthly,2026-03-26,5,active,2026-03-26
S04164,C03795,annual,2025-10-21,10,active,2025-10-21
S04165,C03796,annual,2025-07-26,2,active,2025-07-26
S04166,C03796,monthly,2025-11-24,20,active,2025-11-24
S04167,C03797,annual,2024-07-28,0,cancelled,2025-12-17
S04168,C03798,annual,2025-01-02,0,cancelled,2026-06-04
S04169,C03799,annual,2025-08-13,0,cancelled,2026-06-04
S04170,C03800,monthly,2025-04-22,5,active,2025-04-22
S04171,C03800,annual,2025-07-05,2,active,2025-07-05
S04172,C03801,annual,2024-09-02,22,active,2024-09-02
S04173,C03802,annual,2024-09-04,16,active,2024-09-04
S04174,C03803,annual,2025-08-09,442,active,2025-08-09
S04175,C03804,annual,2024-07-25,14,active,2024-07-25
S04176,C03805,monthly,2025-11-14,6,active,2025-11-14
S04177,C03806,annual,2024-10-16,14,active,2024-10-16
S04178,C03806,annual,2025-09-29,13,active,2025-09-29
S04179,C03807,annual,2026-05-26,15,active,2026-05-26
S04180,C03808,monthly,2025-02-02,4,active,2025-02-02
S04181,C03809,annual,2024-12-12,10,active,2024-12-12
S04182,C03810,monthly,2025-01-16,5,active,2025-01-16
S04183,C03811,monthly,2026-01-25,8,active,2026-01-25
S04184,C03812,monthly,2024-10-10,3,active,2024-10-10
S04185,C03812,annual,2025-04-14,1,active,2025-04-14
S04186,C03813,annual,2025-05-31,0,cancelled,2025-06-22
S04187,C03813,monthly,2025-11-01,19,active,2025-11-01
S04188,C03814,annual,2025-06-30,9,active,2025-06-30
S04189,C03815,annual,2024-11-02,4,active,2024-11-02
S04190,C03816,annual,2024-12-01,0,cancelled,2026-02-02
S04191,C03816,annual,2025-02-04,8,active,2025-02-04
S04192,C03817,annual,2026-06-30,11,active,2026-06-30
S04193,C03818,monthly,2024-11-25,3,active,2024-11-25
S04194,C03819,annual,2024-11-24,6,active,2024-11-24
S04195,C03820,annual,2026-03-28,17,active,2026-03-28
S04196,C03820,monthly,2026-05-14,3,active,2026-05-14
S04197,C03821,monthly,2025-04-21,22,active,2025-04-21
S04198,C03822,annual,2024-07-31,4,active,2024-07-31
S04199,C03823,monthly,2025-12-26,13,active,2025-12-26
S04200,C03823,annual,2026-05-15,26,active,2026-05-15
S04201,C03824,annual,2025-09-15,3,active,2025-09-15
S04202,C03825,monthly,2025-11-03,4,active,2025-11-03
S04203,C03826,annual,2025-10-31,20,active,2025-10-31
S04204,C03826,annual,2026-06-30,19,active,2026-06-30
S04205,C03827,monthly,2024-12-16,10,active,2024-12-16
S04206,C03828,monthly,2025-01-23,47,active,2025-01-23
S04207,C03829,annual,2024-07-15,39,active,2024-07-15
S04208,C03830,annual,2025-12-12,0,cancelled,2026-01-22
S04209,C03831,monthly,2025-02-19,21,active,2025-02-19
S04210,C03832,annual,2026-01-05,16,active,2026-01-05
S04211,C03833,annual,2026-03-01,2,active,2026-03-01
S04212,C03834,annual,2026-06-29,7,active,2026-06-29
S04213,C03835,annual,2026-01-31,4,active,2026-01-31
S04214,C03835,annual,2026-06-02,5,active,2026-06-02
S04215,C03836,monthly,2025-03-12,16,active,2025-03-12
S04216,C03836,monthly,2026-04-18,33,active,2026-04-18
S04217,C03837,monthly,2025-02-27,6,active,2025-02-27
S04218,C03838,monthly,2026-05-25,16,active,2026-05-25
S04219,C03839,monthly,2024-09-03,53,active,2024-09-03
S04220,C03840,annual,2025-04-11,0,cancelled,2026-02-21
S04221,C03841,annual,2025-10-07,13,active,2025-10-07
S04222,C03842,annual,2025-02-08,3,active,2025-02-08
S04223,C03843,annual,2025-03-26,22,active,2025-03-26
S04224,C03844,monthly,2024-07-17,6,active,2024-07-17
S04225,C03845,monthly,2025-05-06,3,active,2025-05-06
S04226,C03846,annual,2025-08-08,3,active,2025-08-08
S04227,C03847,monthly,2025-06-11,147,active,2025-06-11
S04228,C03848,monthly,2025-11-07,2,active,2025-11-07
S04229,C03848,annual,2026-05-23,43,active,2026-05-23
S04230,C03849,annual,2025-06-25,45,active,2025-06-25
S04231,C03850,annual,2025-03-07,21,active,2025-03-07
S04232,C03851,monthly,2024-09-24,0,cancelled,2024-12-28
S04233,C03852,annual,2025-05-24,11,active,2025-05-24
S04234,C03853,annual,2025-04-02,3,active,2025-04-02
S04235,C03854,annual,2025-06-26,16,active,2025-06-26
S04236,C03855,monthly,2026-05-20,3,active,2026-05-20
S04237,C03856,annual,2026-05-07,9,active,2026-05-07
S04238,C03857,monthly,2025-02-10,2,active,2025-02-10
S04239,C03858,monthly,2025-01-01,4,active,2025-01-01
S04240,C03859,annual,2024-09-11,164,active,2024-09-11
S04241,C03860,monthly,2024-07-02,10,active,2024-07-02
S04242,C03861,monthly,2024-12-20,3,active,2024-12-20
S04243,C03862,annual,2025-01-28,11,active,2025-01-28
S04244,C03863,annual,2025-05-05,129,active,2025-05-05
S04245,C03864,monthly,2025-05-27,24,active,2025-05-27
S04246,C03865,monthly,2024-09-24,3,active,2024-09-24
S04247,C03866,monthly,2026-04-20,3,active,2026-04-20
S04248,C03867,monthly,2025-01-14,11,active,2025-01-14
S04249,C03868,annual,2026-05-19,28,active,2026-05-19
S04250,C03868,annual,2026-06-27,24,active,2026-06-27
S04251,C03869,annual,2025-10-25,0,cancelled,2026-03-15
S04252,C03870,annual,2024-12-04,9,active,2024-12-04
S04253,C03871,annual,2025-02-05,4,active,2025-02-05
S04254,C03872,monthly,2025-07-04,0,cancelled,2025-07-26
S04255,C03873,monthly,2025-04-26,27,active,2025-04-26
S04256,C03874,annual,2025-08-27,7,active,2025-08-27
S04257,C03875,monthly,2025-05-31,9,active,2025-05-31
S04258,C03875,annual,2025-12-12,0,cancelled,2026-04-08
S04259,C03876,monthly,2025-09-14,2,active,2025-09-14
S04260,C03877,monthly,2026-03-25,1,active,2026-03-25
S04261,C03878,annual,2025-03-05,10,active,2025-03-05
S04262,C03879,annual,2024-07-24,0,cancelled,2025-10-19
S04263,C03880,monthly,2025-12-14,9,active,2025-12-14
S04264,C03881,monthly,2026-01-29,8,active,2026-01-29
S04265,C03882,monthly,2025-04-22,0,cancelled,2025-05-24
S04266,C03883,monthly,2026-04-19,3,active,2026-04-19
S04267,C03884,monthly,2025-04-06,2,active,2025-04-06
S04268,C03884,monthly,2025-10-01,10,active,2025-10-01
