transaction_id,received_date,subscription_key,transaction_type,requested_quantity,term_type,source
6550,2026-04-30,S01424,NEW,28,annual,partner_api_order
6551,2026-04-30,S01666,NEW,484,monthly,contract_record
6552,2026-04-30,S02109,NEW,4,annual,partner_api_order
6553,2026-04-30,S03253,NEW,207,monthly,contract_record
6554,2026-04-30,S01351,ADD,17,,partner_api_order
6555,2026-04-30,S01434,ADD,15,,partner_api_order
6556,2026-04-30,S02052,ADD,25,,partner_api_order
6557,2026-04-30,S02249,REDUCE,417,,contract_record
6558,2026-04-30,S02831,REDUCE,5,,partner_api_order
6559,2026-04-30,S02912,REDUCE,5,,partner_api_order
6560,2026-04-30,S03993,ADD,18,,partner_api_order
6561,2026-04-30,S04094,REDUCE,8,,partner_api_order
6562,2026-05-01,S00099,NEW,14,annual,partner_api_order
6563,2026-05-01,S02212,NEW,67,annual,partner_api_order
6564,2026-05-01,S02910,NEW,209,annual,contract_record
6565,2026-05-01,S00557,ADD,6,,partner_api_order
6566,2026-05-01,S01631,ADD,57,,partner_api_order
6567,2026-05-01,S02101,REDUCE,1,,partner_api_order
6568,2026-05-01,S03105,REDUCE,16,,partner_api_order
6569,2026-05-01,S03682,ADD,19,,partner_api_order
6570,2026-05-01,S03845,ADD,16,,partner_api_order
6571,2026-05-02,S02619,NEW,10,annual,partner_api_order
6572,2026-05-02,S03078,NEW,27,annual,partner_api_order
6573,2026-05-02,S00005,REDUCE,12,,partner_api_order
6574,2026-05-02,S00302,CANCEL,0,,partner_api_order
6575,2026-05-02,S00364,CANCEL,0,,partner_api_order
6576,2026-05-02,S00586,CANCEL,0,,partner_api_order
6577,2026-05-02,S00704,CANCEL,0,,partner_api_order
6578,2026-05-02,S00809,ADD,8,,partner_api_order
6579,2026-05-02,S90692,REDUCE,1,,partner_api_order
6580,2026-05-02,S02682,REDUCE,5,,partner_api_order
6581,2026-05-02,S02933,REDUCE,7,,partner_api_order
6582,2026-05-02,S03003,CANCEL,0,,partner_api_order
6583,2026-05-03,S00620,NEW,2,monthly,partner_api_order
6584,2026-05-03,S00948,NEW,10,monthly,partner_api_order
6585,2026-05-03,S01018,NEW,1,annual,partner_api_order
6586,2026-05-03,S01230,NEW,3,monthly,partner_api_order
6587,2026-05-03,S03060,NEW,3,monthly,partner_api_order
6588,2026-05-03,S03416,NEW,12,annual,partner_api_order
6589,2026-05-03,S03418,NEW,6,annual,partner_api_order
6590,2026-05-03,S04065,NEW,11,annual,partner_api_order
6591,2026-05-03,S01029,REDUCE,3,,partner_api_order
6592,2026-05-03,S01177,REDUCE,15,,partner_api_order
6593,2026-05-03,S01449,ADD,9,,partner_api_order
6594,2026-05-03,S02240,ADD,33,,partner_api_order
6595,2026-05-03,S02583,ADD,41,,partner_api_order
6596,2026-05-03,S02874,CANCEL,0,,partner_api_order
6597,2026-05-03,S02895,ADD,9,,partner_api_order
6598,2026-05-03,S03289,ADD,11,,partner_api_order
6599,2026-05-03,S03406,ADD,16,,partner_api_order
6600,2026-05-03,S04263,REDUCE,9,,partner_api_order
6601,2026-05-04,S00553,NEW,3,annual,partner_api_order
6602,2026-05-04,S01483,NEW,5,annual,partner_api_order
6603,2026-05-04,S01533,NEW,6,annual,partner_api_order
6604,2026-05-04,S02980,NEW,47,annual,partner_api_order
6605,2026-05-04,S03188,NEW,5,monthly,partner_api_order
6606,2026-05-04,S03381,NEW,6,annual,partner_api_order
6607,2026-05-04,S04279,NEW,26,annual,partner_api_order
6608,2026-05-04,S00118,ADD,17,,partner_api_order
6609,2026-05-04,S00781,CANCEL,0,,partner_api_order
6610,2026-05-04,S01248,ADD,3,,partner_api_order
6611,2026-05-04,S01941,CANCEL,0,,partner_api_order
6612,2026-05-04,S02436,REDUCE,81,,contract_record
6613,2026-05-04,S02685,REDUCE,3,,partner_api_order
6614,2026-05-04,S90881,REDUCE,10,,partner_api_order
6615,2026-05-04,S03834,CANCEL,0,,partner_api_order
6616,2026-05-04,S03866,ADD,8,,partner_api_order
6617,2026-05-05,S00216,NEW,5,annual,partner_api_order
6618,2026-05-05,S00301,NEW,37,annual,partner_api_order
6619,2026-05-05,S00615,NEW,6,monthly,partner_api_order
6620,2026-05-05,S00838,NEW,46,annual,partner_api_order
6621,2026-05-05,S02046,NEW,143,annual,contract_record
6622,2026-05-05,S02127,NEW,62,annual,partner_api_order
6623,2026-05-05,S02176,NEW,15,annual,partner_api_order
6624,2026-05-05,S03384,NEW,16,monthly,partner_api_order
6625,2026-05-05,S03531,NEW,5,monthly,partner_api_order
6626,2026-05-05,S00946,ADD,2,,partner_api_order
6627,2026-05-05,S02738,ADD,15,,partner_api_order
6628,2026-05-06,S00460,NEW,12,annual,partner_api_order
6629,2026-05-06,S00729,NEW,13,annual,partner_api_order
6630,2026-05-06,S00750,NEW,6,monthly,partner_api_order
6631,2026-05-06,S01184,NEW,15,annual,partner_api_order
6632,2026-05-06,S02295,NEW,18,annual,partner_api_order
6633,2026-05-06,S02390,NEW,4,annual,partner_api_order
6634,2026-05-06,S02542,NEW,5,annual,partner_api_order
6635,2026-05-06,S03270,NEW,4,annual,partner_api_order
6636,2026-05-06,S03275,NEW,26,annual,partner_api_order
6637,2026-05-06,S03858,NEW,31,annual,partner_api_order
6638,2026-05-06,S00653,ADD,10,,partner_api_order
6639,2026-05-06,S01191,ADD,32,,partner_api_order
6640,2026-05-06,S01554,REDUCE,3,,partner_api_order
6641,2026-05-06,S01647,ADD,7,,partner_api_order
6642,2026-05-06,S01944,ADD,4,,partner_api_order
6643,2026-05-06,S02428,REDUCE,2,,partner_api_order
6644,2026-05-06,S03083,REDUCE,11,,partner_api_order
6645,2026-05-06,S03996,REDUCE,9,,partner_api_order
6646,2026-05-06,S04088,ADD,8,,partner_api_order
6647,2026-05-06,S04103,REDUCE,4,,partner_api_order
6648,2026-05-07,S00376,NEW,8,annual,partner_api_order
6649,2026-05-07,S00602,NEW,15,annual,partner_api_order
6650,2026-05-07,S02085,NEW,17,monthly,partner_api_order
6651,2026-05-07,S02644,NEW,1,monthly,partner_api_order
6652,2026-05-07,S03131,NEW,16,monthly,partner_api_order
6653,2026-05-07,S03283,NEW,13,annual,partner_api_order
6654,2026-05-07,S03537,NEW,371,annual,contract_record
6655,2026-05-07,S03769,NEW,9,monthly,partner_api_order
6656,2026-05-07,S04027,NEW,9,annual,partner_api_order
6657,2026-05-07,S04237,NEW,9,annual,partner_api_order
6658,2026-05-07,S00285,ADD,11,,partner_api_order
6659,2026-05-07,S02221,REDUCE,4,,partner_api_order
6660,2026-05-07,S03615,REDUCE,178,,contract_record
6661,2026-05-07,S03669,ADD,2,,partner_api_order
6662,2026-05-08,S00135,NEW,33,annual,partner_api_order
6663,2026-05-08,S02168,NEW,3,annual,partner_api_order
6664,2026-05-08,S02533,NEW,79,annual,partner_api_order
6665,2026-05-08,S03053,NEW,244,annual,contract_record
6666,2026-05-08,S04119,NEW,10,monthly,partner_api_order
6667,2026-05-08,S00263,REDUCE,2,,partner_api_order
6668,2026-05-08,S00375,REDUCE,1,,partner_api_order
6669,2026-05-08,S00495,REDUCE,7,,partner_api_order
6670,2026-05-08,S00596,ADD,8,,partner_api_order
6671,2026-05-08,S00754,ADD,14,,partner_api_order
6672,2026-05-08,S00805,ADD,9,,partner_api_order
6673,2026-05-08,S01014,ADD,3,,partner_api_order
6674,2026-05-08,S01039,ADD,45,,partner_api_order
6675,2026-05-08,S01286,REDUCE,2,,partner_api_order
6676,2026-05-08,S01446,ADD,4,,partner_api_order
6677,2026-05-08,S01653,ADD,15,,partner_api_order
6678,2026-05-08,S02495,ADD,4,,partner_api_order
6679,2026-05-08,S02565,REDUCE,36,,contract_record
6680,2026-05-08,S03213,REDUCE,3,,partner_api_order
6681,2026-05-08,S03483,CANCEL,0,,partner_api_order
6682,2026-05-08,S03631,ADD,42,,partner_api_order
6683,2026-05-08,S03771,ADD,7,,partner_api_order
6684,2026-05-09,S00232,NEW,110,monthly,contract_record
6685,2026-05-09,S01005,NEW,4,annual,partner_api_order
6686,2026-05-09,S01380,NEW,7,monthly,partner_api_order
6687,2026-05-09,S02002,NEW,3,annual,partner_api_order
6688,2026-05-09,S02110,NEW,14,monthly,partner_api_order
6689,2026-05-09,S02770,NEW,13,annual,partner_api_order
6690,2026-05-09,S03376,NEW,8,annual,partner_api_order
6691,2026-05-09,S03450,NEW,329,annual,contract_record
6692,2026-05-09,S00035,ADD,6,,partner_api_order
6693,2026-05-09,S01767,CANCEL,0,,partner_api_order
6694,2026-05-09,S02287,ADD,7,,partner_api_order
6695,2026-05-09,S02823,REDUCE,15,,partner_api_order
6696,2026-05-09,S03001,ADD,5,,partner_api_order
6697,2026-05-09,S03335,REDUCE,4,,partner_api_order
6698,2026-05-10,S00835,NEW,13,monthly,partner_api_order
6699,2026-05-10,S01050,NEW,13,monthly,partner_api_order
6700,2026-05-10,S01236,NEW,9,annual,partner_api_order
6701,2026-05-10,S01594,NEW,4,monthly,partner_api_order
6702,2026-05-10,S01808,NEW,4,monthly,partner_api_order
6703,2026-05-10,S02043,NEW,6,monthly,partner_api_order
6704,2026-05-10,S03337,NEW,7,annual,partner_api_order
6705,2026-05-10,S03348,NEW,5,monthly,partner_api_order
6706,2026-05-10,S04275,NEW,1,monthly,partner_api_order
6707,2026-05-10,S00349,NEW,8,monthly,partner_api_order
6708,2026-05-10,S00386,ADD,19,,partner_api_order
6709,2026-05-10,S00873,REDUCE,1,,partner_api_order
6710,2026-05-10,S01338,REDUCE,23,,partner_api_order
6711,2026-05-10,S01613,REDUCE,0,,partner_api_order
6712,2026-05-10,S02224,ADD,6,,partner_api_order
6713,2026-05-10,S03503,ADD,18,,partner_api_order
6714,2026-05-10,S04075,ADD,65,,partner_api_order
6715,2026-05-10,S04313,NEW,37,annual,partner_api_order
6716,2026-05-11,S00824,NEW,4,monthly,partner_api_order
6717,2026-05-11,S03177,NEW,17,monthly,partner_api_order
6718,2026-05-11,S00223,REDUCE,0,,partner_api_order
6719,2026-05-11,S00542,ADD,23,,partner_api_order
6720,2026-05-11,S00607,REDUCE,4,,partner_api_order
6721,2026-05-11,S00907,REDUCE,1,,partner_api_order
6722,2026-05-11,S01122,REDUCE,5,,partner_api_order
6723,2026-05-11,S01766,REDUCE,3,,partner_api_order
6724,2026-05-11,S02121,ADD,25,,partner_api_order
6725,2026-05-11,S02375,REDUCE,1,,partner_api_order
6726,2026-05-11,S02564,REDUCE,11,,partner_api_order
6727,2026-05-11,S03180,ADD,9,,partner_api_order
6728,2026-05-11,S03227,REDUCE,10,,partner_api_order
6729,2026-05-11,S03486,CANCEL,0,,partner_api_order
6730,2026-05-11,S03568,REDUCE,4,,partner_api_order
6731,2026-05-12,S00041,NEW,10,annual,partner_api_order
6732,2026-05-12,S00105,NEW,5,annual,partner_api_order
6733,2026-05-12,S00731,NEW,32,annual,partner_api_order
6734,2026-05-12,S01147,NEW,6,monthly,partner_api_order
6735,2026-05-12,S02051,NEW,4,annual,partner_api_order
6736,2026-05-12,S02637,NEW,19,annual,partner_api_order
6737,2026-05-12,S03282,NEW,3,annual,partner_api_order
6738,2026-05-12,S03440,NEW,337,monthly,contract_record
6739,2026-05-12,S03664,NEW,16,monthly,partner_api_order
6740,2026-05-12,S04273,NEW,33,annual,partner_api_order
6741,2026-05-12,S04322,NEW,5,annual,partner_api_order
6742,2026-05-12,S00383,REDUCE,105,,contract_record
6743,2026-05-12,S00667,REDUCE,7,,partner_api_order
6744,2026-05-12,S00976,ADD,34,,partner_api_order
6745,2026-05-12,S01359,NEW,1,annual,partner_api_order
6746,2026-05-12,S01916,ADD,4,,partner_api_order
6747,2026-05-12,S02739,ADD,6,,partner_api_order
6748,2026-05-12,S02872,REDUCE,6,,partner_api_order
6749,2026-05-12,S03569,ADD,44,,partner_api_order
6750,2026-05-12,S04242,ADD,3,,partner_api_order
6751,2026-05-13,S00243,NEW,8,annual,partner_api_order
6752,2026-05-13,S00613,NEW,104,annual,contract_record
6753,2026-05-13,S00902,NEW,4,annual,partner_api_order
6754,2026-05-13,S01066,NEW,3,annual,partner_api_order
6755,2026-05-13,S01683,NEW,9,monthly,partner_api_order
6756,2026-05-13,S01757,NEW,9,annual,partner_api_order
6757,2026-05-13,S03528,NEW,12,annual,partner_api_order
6758,2026-05-13,S00105,ADD,8,,partner_api_order
6759,2026-05-13,S00250,ADD,6,,partner_api_order
6760,2026-05-13,S90535,REDUCE,3,,partner_api_order
6761,2026-05-13,S00491,ADD,6,,partner_api_order
6762,2026-05-13,S00919,CANCEL,0,,partner_api_order
6763,2026-05-13,S02817,NEW,7,annual,partner_api_order
6764,2026-05-13,S02876,ADD,11,,partner_api_order
6765,2026-05-13,S03351,ADD,30,,partner_api_order
6766,2026-05-13,S03629,ADD,24,,partner_api_order
6767,2026-05-13,S04121,CANCEL,0,,partner_api_order
6768,2026-05-14,S00134,NEW,1,annual,partner_api_order
6769,2026-05-14,S04196,NEW,3,monthly,partner_api_order
6770,2026-05-14,S00951,REDUCE,4,,partner_api_order
6771,2026-05-14,S02051,ADD,6,,partner_api_order
6772,2026-05-14,S02498,ADD,12,,partner_api_order
6773,2026-05-15,S00249,NEW,11,monthly,partner_api_order
6774,2026-05-15,S00582,NEW,9,annual,partner_api_order
6775,2026-05-15,S00727,NEW,1,annual,partner_api_order
6776,2026-05-15,S01770,NEW,3,annual,partner_api_order
6777,2026-05-15,S03313,NEW,14,annual,partner_api_order
6778,2026-05-15,S04078,NEW,8,annual,partner_api_order
6779,2026-05-15,S04089,NEW,10,annual,partner_api_order
6780,2026-05-15,S04200,NEW,49,annual,partner_api_order
6781,2026-05-15,S00001,ADD,3,,partner_api_order
6782,2026-05-15,S00509,REDUCE,3,,partner_api_order
6783,2026-05-15,S00997,ADD,4,,partner_api_order
6784,2026-05-15,S01682,ADD,5,,partner_api_order
6785,2026-05-15,S01967,ADD,8,,partner_api_order
6786,2026-05-15,S02597,ADD,16,,partner_api_order
6787,2026-05-15,S02960,REDUCE,343,,contract_record
6788,2026-05-15,S03066,REDUCE,15,,partner_api_order
6789,2026-05-15,S04352,ADD,6,,partner_api_order
6790,2026-05-16,S00953,NEW,25,monthly,partner_api_order
6791,2026-05-16,S01857,NEW,18,monthly,partner_api_order
6792,2026-05-16,S02302,NEW,5,monthly,partner_api_order
6793,2026-05-16,S02584,NEW,2,monthly,partner_api_order
6794,2026-05-16,S04344,NEW,50,monthly,partner_api_order
6795,2026-05-16,S00071,CANCEL,0,,partner_api_order
6796,2026-05-16,S00955,ADD,5,,partner_api_order
6797,2026-05-16,S01746,CANCEL,0,,partner_api_order
6798,2026-05-16,S02206,REDUCE,17,,partner_api_order
6799,2026-05-16,S02275,ADD,20,,partner_api_order
6800,2026-05-16,S02780,ADD,3,,partner_api_order
6801,2026-05-16,S03342,ADD,12,,partner_api_order
6802,2026-05-16,S03800,REDUCE,0,,partner_api_order
6803,2026-05-16,S04200,REDUCE,26,,partner_api_order
6804,2026-05-17,S00453,NEW,17,annual,partner_api_order
6805,2026-05-17,S01060,NEW,29,annual,partner_api_order
6806,2026-05-17,S02019,NEW,3,monthly,partner_api_order
6807,2026-05-17,S02701,NEW,1,annual,partner_api_order
6808,2026-05-17,S02755,NEW,19,annual,partner_api_order
6809,2026-05-17,S03302,NEW,4,annual,partner_api_order
6810,2026-05-17,S03398,NEW,16,monthly,partner_api_order
6811,2026-05-17,S03814,NEW,4,annual,partner_api_order
6812,2026-05-17,S04286,NEW,10,monthly,partner_api_order
6813,2026-05-17,S90082,REDUCE,9,,partner_api_order
6814,2026-05-17,S01844,ADD,5,,partner_api_order
6815,2026-05-17,S02346,REDUCE,2,,partner_api_order
6816,2026-05-17,S03167,ADD,6,,partner_api_order
6817,2026-05-17,S03839,ADD,8,,partner_api_order
6818,2026-05-17,S04137,REDUCE,7,,partner_api_order
6819,2026-05-18,S00520,NEW,15,annual,partner_api_order
6820,2026-05-18,S01660,NEW,7,annual,partner_api_order
6821,2026-05-18,S02268,NEW,23,annual,partner_api_order
6822,2026-05-18,S02654,NEW,4,annual,partner_api_order
6823,2026-05-18,S03207,NEW,1,annual,partner_api_order
6824,2026-05-18,S03431,NEW,15,monthly,partner_api_order
6825,2026-05-18,S04300,NEW,4,annual,partner_api_order
6826,2026-05-18,S04311,NEW,6,annual,partner_api_order
6827,2026-05-18,S00664,ADD,41,,partner_api_order
6828,2026-05-18,S01464,ADD,4,,partner_api_order
6829,2026-05-18,S03060,ADD,4,,partner_api_order
6830,2026-05-18,S03516,ADD,24,,partner_api_order
6831,2026-05-18,S03590,REDUCE,6,,partner_api_order
6832,2026-05-18,S04094,ADD,12,,partner_api_order
6833,2026-05-18,S04342,ADD,5,,partner_api_order
6834,2026-05-19,S00101,NEW,19,annual,partner_api_order
6835,2026-05-19,S00471,NEW,7,monthly,partner_api_order
6836,2026-05-19,S01237,NEW,10,annual,partner_api_order
6837,2026-05-19,S01935,NEW,36,annual,partner_api_order
6838,2026-05-19,S03170,NEW,8,annual,partner_api_order
6839,2026-05-19,S03208,NEW,10,monthly,partner_api_order
6840,2026-05-19,S04050,NEW,6,annual,partner_api_order
6841,2026-05-19,S04132,NEW,12,monthly,partner_api_order
6842,2026-05-19,S04249,NEW,28,annual,partner_api_order
6843,2026-05-19,S00961,ADD,2,,partner_api_order
6844,2026-05-19,S01218,ADD,5,,partner_api_order
6845,2026-05-19,S02499,REDUCE,2,,partner_api_order
6846,2026-05-19,S02830,ADD,45,,partner_api_order
6847,2026-05-19,S03620,REDUCE,6,,partner_api_order
6848,2026-05-20,S00201,NEW,50,annual,partner_api_order
6849,2026-05-20,S00269,NEW,9,annual,partner_api_order
6850,2026-05-20,S00504,NEW,16,annual,partner_api_order
6851,2026-05-20,S01232,NEW,2,annual,partner_api_order
6852,2026-05-20,S02578,NEW,228,monthly,contract_record
6853,2026-05-20,S02653,NEW,7,monthly,partner_api_order
6854,2026-05-20,S03601,NEW,3,annual,partner_api_order
6855,2026-05-20,S04236,NEW,3,monthly,partner_api_order
6856,2026-05-20,S01422,REDUCE,6,,partner_api_order
6857,2026-05-20,S01681,ADD,28,,partner_api_order
6858,2026-05-20,S01708,ADD,6,,partner_api_order
6859,2026-05-20,S02231,ADD,9,,partner_api_order
6860,2026-05-20,S03882,ADD,6,,partner_api_order
6861,2026-05-21,S02418,NEW,13,annual,partner_api_order
6862,2026-05-21,S03044,NEW,15,annual,partner_api_order
6863,2026-05-21,S03356,NEW,7,monthly,partner_api_order
6864,2026-05-21,S03715,NEW,5,annual,partner_api_order
6865,2026-05-21,S03786,NEW,9,annual,partner_api_order
6866,2026-05-21,S00147,ADD,12,,partner_api_order
6867,2026-05-21,S00392,ADD,3,,partner_api_order
6868,2026-05-21,S00595,CANCEL,0,,partner_api_order
6869,2026-05-21,S00614,ADD,3,,partner_api_order
6870,2026-05-21,S01555,REDUCE,6,,partner_api_order
6871,2026-05-21,S02444,REDUCE,0,,partner_api_order
6872,2026-05-21,S02835,REDUCE,5,,partner_api_order
6873,2026-05-21,S03151,REDUCE,4,,partner_api_order
6874,2026-05-21,S03284,ADD,23,,partner_api_order
6875,2026-05-21,S03572,CANCEL,0,,partner_api_order
6876,2026-05-21,S04004,ADD,2,,partner_api_order
6877,2026-05-21,S04056,ADD,307,,contract_record
6878,2026-05-22,S00129,NEW,21,monthly,partner_api_order
6879,2026-05-22,S01961,NEW,8,annual,partner_api_order
6880,2026-05-22,S03640,NEW,18,annual,partner_api_order
6881,2026-05-22,S03913,NEW,212,monthly,contract_record
6882,2026-05-22,S04006,NEW,15,annual,partner_api_order
6883,2026-05-22,S04320,NEW,11,monthly,partner_api_order
6884,2026-05-22,S00874,CANCEL,0,,partner_api_order
6885,2026-05-22,S01924,REDUCE,15,,partner_api_order
6886,2026-05-22,S02578,REDUCE,147,,contract_record
6887,2026-05-22,S02638,CANCEL,0,,partner_api_order
6888,2026-05-22,S02723,ADD,3,,partner_api_order
6889,2026-05-22,S03525,REDUCE,8,,partner_api_order
6890,2026-05-23,S00469,NEW,18,monthly,partner_api_order
6891,2026-05-23,S00701,NEW,3,monthly,partner_api_order
6892,2026-05-23,S01570,NEW,22,annual,partner_api_order
6893,2026-05-23,S04229,NEW,43,annual,partner_api_order
6894,2026-05-23,S00014,CANCEL,0,,partner_api_order
6895,2026-05-23,S00258,REDUCE,2,,partner_api_order
6896,2026-05-23,S00621,CANCEL,0,,partner_api_order
6897,2026-05-23,S01227,ADD,8,,partner_api_order
6898,2026-05-23,S02174,ADD,2,,partner_api_order
6899,2026-05-23,S03247,REDUCE,396,,contract_record
6900,2026-05-23,S03381,ADD,9,,partner_api_order
6901,2026-05-23,S03428,REDUCE,8,,partner_api_order
6902,2026-05-23,S03464,NEW,34,monthly,partner_api_order
6903,2026-05-23,S03802,CANCEL,0,,partner_api_order
6904,2026-05-23,S04219,ADD,53,,partner_api_order
6905,2026-05-23,S04340,ADD,9,,partner_api_order
6906,2026-05-24,S00292,NEW,28,annual,partner_api_order
6907,2026-05-24,S01270,NEW,57,annual,partner_api_order
6908,2026-05-24,S01386,NEW,3,monthly,partner_api_order
6909,2026-05-24,S03551,NEW,80,annual,partner_api_order
6910,2026-05-24,S03818,NEW,8,annual,partner_api_order
6911,2026-05-24,S00196,REDUCE,10,,partner_api_order
6912,2026-05-24,S01049,REDUCE,2,,partner_api_order
6913,2026-05-24,S01324,ADD,154,,contract_record
6914,2026-05-24,S01374,ADD,3,,partner_api_order
6915,2026-05-24,S02268,REDUCE,18,,partner_api_order
6916,2026-05-24,S03036,ADD,13,,partner_api_order
6917,2026-05-24,S03222,ADD,288,,contract_record
6918,2026-05-24,S04301,ADD,9,,partner_api_order
6919,2026-05-24,S04348,CANCEL,0,,partner_api_order
6920,2026-05-25,S00732,NEW,6,monthly,partner_api_order
6921,2026-05-25,S01043,NEW,43,annual,partner_api_order
6922,2026-05-25,S01534,NEW,11,monthly,partner_api_order
6923,2026-05-25,S02656,NEW,1,monthly,partner_api_order
6924,2026-05-25,S03106,NEW,2,monthly,partner_api_order
6925,2026-05-25,S03223,NEW,11,monthly,partner_api_order
6926,2026-05-25,S03240,NEW,23,monthly,partner_api_order
6927,2026-05-25,S03358,NEW,58,annual,partner_api_order
6928,2026-05-25,S03514,NEW,9,monthly,partner_api_order
6929,2026-05-25,S03765,NEW,7,monthly,partner_api_order
6930,2026-05-25,S04036,NEW,33,monthly,partner_api_order
6931,2026-05-25,S04083,NEW,9,annual,partner_api_order
6932,2026-05-25,S04218,NEW,16,monthly,partner_api_order
6933,2026-05-25,S04388,NEW,3,monthly,partner_api_order
6934,2026-05-25,S01019,ADD,15,,partner_api_order
6935,2026-05-25,S01823,ADD,11,,partner_api_order
6936,2026-05-25,S01831,ADD,20,,partner_api_order
6937,2026-05-25,S02383,ADD,3,,partner_api_order
6938,2026-05-25,S02561,ADD,5,,partner_api_order
6939,2026-05-25,S03992,ADD,6,,partner_api_order
6940,2026-05-25,S04346,ADD,10,,partner_api_order
