invoice_line_key,month_key,channel,partner_id,customer_key,invoice_amount_cents,constituent_count,constituent_sum_cents,tie_out_difference_cents
2026-06|DIRECT|C01796,2026-06,direct,DIRECT,C01796,365000,1,365000,0
2026-06|DIRECT|C01828,2026-06,direct,DIRECT,C01828,181000,1,181000,0
2026-06|DIRECT|C01865,2026-06,direct,DIRECT,C01865,218000,2,218000,0
2026-06|DIRECT|C01872,2026-06,direct,DIRECT,C01872,31200,1,31200,0
2026-06|DIRECT|C01894,2026-06,direct,DIRECT,C01894,124000,1,124000,0
2026-06|DIRECT|C01899,2026-06,direct,DIRECT,C01899,538000,1,538000,0
2026-06|DIRECT|C01915,2026-06,direct,DIRECT,C01915,143000,1,143000,0
2026-06|DIRECT|C01943,2026-06,direct,DIRECT,C01943,291600,1,291600,0
2026-06|DIRECT|C01952,2026-06,direct,DIRECT,C01952,86000,1,86000,0
2026-06|DIRECT|C01954,2026-06,direct,DIRECT,C01954,467000,2,467000,0
2026-06|DIRECT|C01974,2026-06,direct,DIRECT,C01974,34200,1,34200,0
2026-06|DIRECT|C01997,2026-06,direct,DIRECT,C01997,419000,1,419000,0
2026-06|DIRECT|C02003,2026-06,direct,DIRECT,C02003,313000,1,313000,0
2026-06|DIRECT|C02019,2026-06,direct,DIRECT,C02019,258000,1,258000,0
2026-06|DIRECT|C02022,2026-06,direct,DIRECT,C02022,346800,1,346800,0
2026-06|DIRECT|C02051,2026-06,direct,DIRECT,C02051,497000,1,497000,0
2026-06|DIRECT|C02091,2026-06,direct,DIRECT,C02091,176000,2,176000,0
2026-06|DIRECT|C02141,2026-06,direct,DIRECT,C02141,135000,1,135000,0
2026-06|DIRECT|C02154,2026-06,direct,DIRECT,C02154,1220400,1,1220400,0
2026-06|DIRECT|C02160,2026-06,direct,DIRECT,C02160,212400,1,212400,0
2026-06|DIRECT|C02183,2026-06,direct,DIRECT,C02183,2364000,1,2364000,0
2026-06|DIRECT|C02192,2026-06,direct,DIRECT,C02192,174000,1,174000,0
2026-06|DIRECT|C02210,2026-06,direct,DIRECT,C02210,168000,1,168000,0
2026-06|DIRECT|C02212,2026-06,direct,DIRECT,C02212,64000,1,64000,0
2026-06|DIRECT|C02222,2026-06,direct,DIRECT,C02222,186000,1,186000,0
2026-06|DIRECT|C02233,2026-06,direct,DIRECT,C02233,183000,1,183000,0
2026-06|DIRECT|C02260,2026-06,direct,DIRECT,C02260,262800,1,262800,0
2026-06|DIRECT|C02283,2026-06,direct,DIRECT,C02283,508200,2,508200,0
2026-06|DIRECT|C02285,2026-06,direct,DIRECT,C02285,203000,1,203000,0
2026-06|DIRECT|C02288,2026-06,direct,DIRECT,C02288,846000,1,846000,0
2026-06|DIRECT|C02341,2026-06,direct,DIRECT,C02341,43200,1,43200,0
2026-06|DIRECT|C02346,2026-06,direct,DIRECT,C02346,412600,2,412600,0
2026-06|DIRECT|C02348,2026-06,direct,DIRECT,C02348,174000,1,174000,0
2026-06|DIRECT|C02352,2026-06,direct,DIRECT,C02352,237960,1,237960,0
2026-06|DIRECT|C02391,2026-06,direct,DIRECT,C02391,49200,1,49200,0
2026-06|DIRECT|C02414,2026-06,direct,DIRECT,C02414,193000,1,193000,0
2026-06|DIRECT|C02429,2026-06,direct,DIRECT,C02429,133200,1,133200,0
2026-06|DIRECT|C02448,2026-06,direct,DIRECT,C02448,207000,1,207000,0
2026-06|DIRECT|C02492,2026-06,direct,DIRECT,C02492,290400,1,290400,0
2026-06|DIRECT|C02502,2026-06,direct,DIRECT,C02502,225000,1,225000,0
2026-06|DIRECT|C02506,2026-06,direct,DIRECT,C02506,304800,1,304800,0
2026-06|DIRECT|C02547,2026-06,direct,DIRECT,C02547,377200,2,377200,0
2026-06|DIRECT|C02555,2026-06,direct,DIRECT,C02555,63600,1,63600,0
2026-06|DIRECT|C02580,2026-06,direct,DIRECT,C02580,126000,1,126000,0
2026-06|DIRECT|C02585,2026-06,direct,DIRECT,C02585,411600,1,411600,0
2026-06|DIRECT|C02589,2026-06,direct,DIRECT,C02589,532800,1,532800,0
2026-06|DIRECT|C02592,2026-06,direct,DIRECT,C02592,206000,1,206000,0
2026-06|DIRECT|C02625,2026-06,direct,DIRECT,C02625,313000,1,313000,0
2026-06|DIRECT|C02647,2026-06,direct,DIRECT,C02647,131000,1,131000,0
2026-06|DIRECT|C02654,2026-06,direct,DIRECT,C02654,209000,1,209000,0
2026-06|DIRECT|C02658,2026-06,direct,DIRECT,C02658,318000,1,318000,0
2026-06|DIRECT|C02670,2026-06,direct,DIRECT,C02670,140000,1,140000,0
2026-06|DIRECT|C02671,2026-06,direct,DIRECT,C02671,171600,1,171600,0
2026-06|DIRECT|C02701,2026-06,direct,DIRECT,C02701,709200,2,709200,0
2026-06|DIRECT|C02746,2026-06,direct,DIRECT,C02746,76000,1,76000,0
2026-06|DIRECT|C02751,2026-06,direct,DIRECT,C02751,154800,1,154800,0
2026-06|DIRECT|C02783,2026-06,direct,DIRECT,C02783,479000,2,479000,0
2026-06|DIRECT|C02786,2026-06,direct,DIRECT,C02786,244000,1,244000,0
2026-06|DIRECT|C02798,2026-06,direct,DIRECT,C02798,119000,1,119000,0
2026-06|DIRECT|C02804,2026-06,direct,DIRECT,C02804,189000,1,189000,0
2026-06|DIRECT|C02837,2026-06,direct,DIRECT,C02837,505200,2,505200,0
2026-06|DIRECT|C02852,2026-06,direct,DIRECT,C02852,315600,1,315600,0
2026-06|DIRECT|C02861,2026-06,direct,DIRECT,C02861,542000,1,542000,0
2026-06|DIRECT|C02920,2026-06,direct,DIRECT,C02920,160800,1,160800,0
2026-06|DIRECT|C02937,2026-06,direct,DIRECT,C02937,288000,1,288000,0
2026-06|DIRECT|C02941,2026-06,direct,DIRECT,C02941,130800,1,130800,0
2026-06|DIRECT|C02957,2026-06,direct,DIRECT,C02957,510000,1,510000,0
2026-06|DIRECT|C02963,2026-06,direct,DIRECT,C02963,248400,1,248400,0
2026-06|DIRECT|C03007,2026-06,direct,DIRECT,C03007,115000,1,115000,0
2026-06|DIRECT|C03021,2026-06,direct,DIRECT,C03021,429600,1,429600,0
2026-06|DIRECT|C03024,2026-06,direct,DIRECT,C03024,744000,1,744000,0
2026-06|DIRECT|C03037,2026-06,direct,DIRECT,C03037,1015867,2,1015867,0
2026-06|DIRECT|C03065,2026-06,direct,DIRECT,C03065,387000,1,387000,0
2026-06|DIRECT|C03102,2026-06,direct,DIRECT,C03102,219000,1,219000,0
2026-06|DIRECT|C03136,2026-06,direct,DIRECT,C03136,404400,1,404400,0
2026-06|DIRECT|C03146,2026-06,direct,DIRECT,C03146,329000,1,329000,0
2026-06|DIRECT|C03155,2026-06,direct,DIRECT,C03155,177600,1,177600,0
2026-06|DIRECT|C03184,2026-06,direct,DIRECT,C03184,681100,2,681100,0
2026-06|DIRECT|C03189,2026-06,direct,DIRECT,C03189,735000,1,735000,0
2026-06|DIRECT|C03209,2026-06,direct,DIRECT,C03209,185000,1,185000,0
2026-06|DIRECT|C03223,2026-06,direct,DIRECT,C03223,371000,1,371000,0
2026-06|DIRECT|C03227,2026-06,direct,DIRECT,C03227,184800,1,184800,0
2026-06|DIRECT|C03228,2026-06,direct,DIRECT,C03228,244000,1,244000,0
2026-06|DIRECT|C03233,2026-06,direct,DIRECT,C03233,241200,1,241200,0
2026-06|DIRECT|C03242,2026-06,direct,DIRECT,C03242,257000,1,257000,0
2026-06|DIRECT|C03256,2026-06,direct,DIRECT,C03256,237600,1,237600,0
2026-06|DIRECT|C03260,2026-06,direct,DIRECT,C03260,107000,1,107000,0
2026-06|DIRECT|C03277,2026-06,direct,DIRECT,C03277,558000,1,558000,0
2026-06|DIRECT|C03294,2026-06,direct,DIRECT,C03294,242000,1,242000,0
2026-06|DIRECT|C03331,2026-06,direct,DIRECT,C03331,57000,1,57000,0
2026-06|DIRECT|C03342,2026-06,direct,DIRECT,C03342,231000,1,231000,0
2026-06|DIRECT|C03353,2026-06,direct,DIRECT,C03353,660000,1,660000,0
2026-06|DIRECT|C03358,2026-06,direct,DIRECT,C03358,211000,1,211000,0
2026-06|DIRECT|C03376,2026-06,direct,DIRECT,C03376,178000,1,178000,0
2026-06|DIRECT|C03401,2026-06,direct,DIRECT,C03401,120000,1,120000,0
2026-06|DIRECT|C03418,2026-06,direct,DIRECT,C03418,202000,1,202000,0
2026-06|DIRECT|C03423,2026-06,direct,DIRECT,C03423,308000,2,308000,0
2026-06|DIRECT|C03444,2026-06,direct,DIRECT,C03444,163000,1,163000,0
2026-06|DIRECT|C03471,2026-06,direct,DIRECT,C03471,212000,1,212000,0
2026-06|DIRECT|C03501,2026-06,direct,DIRECT,C03501,98000,1,98000,0
2026-06|DIRECT|C03562,2026-06,direct,DIRECT,C03562,401920,2,401920,0
2026-06|DIRECT|C03575,2026-06,direct,DIRECT,C03575,913000,1,913000,0
2026-06|DIRECT|C03622,2026-06,direct,DIRECT,C03622,392000,1,392000,0
2026-06|DIRECT|C03625,2026-06,direct,DIRECT,C03625,122000,1,122000,0
2026-06|DIRECT|C03684,2026-06,direct,DIRECT,C03684,378000,1,378000,0
2026-06|DIRECT|C03686,2026-06,direct,DIRECT,C03686,253200,1,253200,0
2026-06|DIRECT|C03693,2026-06,direct,DIRECT,C03693,341000,1,341000,0
2026-06|DIRECT|C03695,2026-06,direct,DIRECT,C03695,371800,2,371800,0
2026-06|DIRECT|C03696,2026-06,direct,DIRECT,C03696,368400,1,368400,0
2026-06|DIRECT|C03768,2026-06,direct,DIRECT,C03768,1231400,1,1231400,0
2026-06|DIRECT|C03803,2026-06,direct,DIRECT,C03803,442000,1,442000,0
2026-06|DIRECT|C03863,2026-06,direct,DIRECT,C03863,129000,1,129000,0
2026-06|DIRECT|C03949,2026-06,direct,DIRECT,C03949,112000,1,112000,0
2026-06|DIRECT|C03958,2026-06,direct,DIRECT,C03958,194000,1,194000,0
2026-06|DIRECT|C03970,2026-06,direct,DIRECT,C03970,125000,1,125000,0
2026-06|P1|,2026-06,partner,P1,,27745424,2144,27745424,0
2026-06|P2|,2026-06,partner,P2,,15059216,1155,15059216,0
2026-06|P3|,2026-06,partner,P3,,7448540,579,7448540,0
